Log file open, 01/31/23 11:03:31
[2023.01.31-17.03.32:540][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.01.31-17.03.32:558][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/415MP1/InfiniteMatrixStarter/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/415MP1/InfiniteMatrixStarter/Intermediate/TurnkeyReport_0.log" -log="D:/415MP1/InfiniteMatrixStarter/Intermediate/TurnkeyLog_0.log" -project="D:/415MP1/InfiniteMatrixStarter/InfiniteMatrix.uproject"  -platform=all'
[2023.01.31-17.03.32:558][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/epicgame/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/415MP1/InfiniteMatrixStarter/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/415MP1/InfiniteMatrixStarter/Intermediate/TurnkeyReport_0.log" -log="D:/415MP1/InfiniteMatrixStarter/Intermediate/TurnkeyLog_0.log" -project="D:/415MP1/InfiniteMatrixStarter/InfiniteMatrix.uproject"  -platform=all" ]
[2023.01.31-17.03.32:584][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.01.31-17.03.32:584][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.01.31-17.03.32:584][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.01.31-17.03.32:584][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.01.31-17.03.32:584][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.01.31-17.03.32:584][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.01.31-17.03.32:584][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.01.31-17.03.32:585][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.31-17.03.32:585][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.31-17.03.32:585][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.31-17.03.32:586][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.31-17.03.32:592][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.31-17.03.32:621][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.31-17.03.32:621][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.31-17.03.32:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.31-17.03.32:624][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.31-17.03.32:627][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.31-17.03.32:627][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.31-17.03.32:627][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.31-17.03.32:627][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.31-17.03.32:630][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.31-17.03.32:630][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.31-17.03.32:630][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.31-17.03.32:632][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.31-17.03.32:632][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.31-17.03.32:638][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.31-17.03.32:641][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.31-17.03.32:641][  0]LogTargetPlatformManager:   ADPCM
[2023.01.31-17.03.32:641][  0]LogTargetPlatformManager:   PCM
[2023.01.31-17.03.32:643][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.31-17.03.32:643][  0]LogTargetPlatformManager:   BINKA
[2023.01.31-17.03.32:647][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.31-17.03.32:647][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.31-17.03.32:647][  0]LogTargetPlatformManager:   OGG
[2023.01.31-17.03.32:650][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.31-17.03.32:650][  0]LogTargetPlatformManager:   OPUS
[2023.01.31-17.03.32:688][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.31-17.03.32:718][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.31-17.03.32:724][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.31-17.03.32:724][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.31-17.03.32:726][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../415MP1/InfiniteMatrixStarter/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.31-17.03.32:726][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.31-17.03.32:726][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../415MP1/InfiniteMatrixStarter/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.31-17.03.32:726][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.31-17.03.32:751][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.31-17.03.32:751][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.31-17.03.32:751][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.31-17.03.32:764][  0]LogDerivedDataCache: Speed tests for C:/Users/Slyve/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.31-17.03.32:764][  0]LogDerivedDataCache: Display: Performance to C:/Users/Slyve/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.19ms. RandomReadSpeed=336.15MBs, RandomWriteSpeed=121.33MBs. Assigned SpeedClass 'Local'
[2023.01.31-17.03.32:765][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Slyve/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.31-17.03.32:765][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.31-17.03.32:765][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.31-17.03.32:765][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.31-17.03.32:765][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.31-17.03.32:766][  0]LogShaderCompilers: Guid format shader working directory is 2 characters bigger than the processId version (../../../../../415MP1/InfiniteMatrixStarter/Intermediate/Shaders/WorkingDirectory/17668/).
[2023.01.31-17.03.32:766][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Slyve/AppData/Local/Temp/UnrealShaderWorkingDir/76178D1748492923E584539A00D35D37/'.
[2023.01.31-17.03.32:766][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.31-17.03.32:766][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.31-17.03.33:462][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.31-17.03.33:752][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../415MP1/InfiniteMatrixStarter/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.31-17.03.33:754][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../415MP1/InfiniteMatrixStarter/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: ---
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.31-17.03.34:180][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.31-17.03.35:278][  0]LogSlate: Using FreeType 2.10.0
[2023.01.31-17.03.35:279][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.31-17.03.35:315][  0]LogAssetRegistry: FAssetRegistry took 0.0109 seconds to start up
[2023.01.31-17.03.35:325][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.31-17.03.35:519][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.31-17.03.35:911][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB8E00][0000056E9525D800 52] GlobalDefaults, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB8A00][0000056E97F3C800 52] Windows, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABAE00][0000056E97F30000 52] WindowsEditor, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9C00][0000056E7F4A0000 52] WindowsServer, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9800][0000056E9BFD0000 52] WindowsClient, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB8C00][0000056E9BFD5000 52] IOS, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABA600][0000056E9BFD7800 52] iPadAir2, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABBC00][0000056E9BFDC800 52] IPadPro, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABBE00][0000056E9BFDA000 52] iPadAir3, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABB200][0000056E97F35000 52] iPadAir4, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABB600][0000056E9BF80000 52] iPadAir5, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABA400][0000056E9BF85000 52] iPadMini4, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABAC00][0000056E9BF87800 52] iPadMini5, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABAA00][0000056E9BF8A000 52] iPadMini6, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABDA00][0000056E9D930000 52] iPhone6S, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABDC00][0000056E9D932800 52] iPhone7, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABDE00][0000056E9D935000 52] iPodTouch7, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABC000][0000056E9D93A000 52] iPhone6SPlus, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABCA00][0000056E9D93C800 52] iPhone7Plus, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9E00][0000056E9BFD2800 52] iPhoneSE, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9600][0000056E9BF8C800 52] iPhone8, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABC800][0000056E9D937800 52] iPhone8Plus, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABD600][0000056E9BF70000 52] iPhoneX, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABC600][0000056E9BF75000 52] iPhoneXS, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABD800][0000056E9BF77800 52] iPhoneXSMax, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABA800][0000056E9BF7A000 52] iPhoneXR, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABCE00][0000056E9BF7C800 52] iPhone11, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABD400][0000056E9BF82800 52] iPhone11Pro, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABA200][0000056E9BF50000 52] iPhone11ProMax, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABB800][0000056E9BF55000 52] iPhoneSE2, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABD200][0000056E9BF57800 52] iPhone12Mini, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABB400][0000056E9BF5A000 52] iPhone12, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABD000][0000056E9BF5C800 52] iPhone12Pro, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABC400][0000056E9BF72800 52] iPhone12ProMax, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABE000][0000056E9BFA0000 52] iPhone13Mini, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9400][0000056E9BFA5000 52] iPhone13, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABCC00][0000056E9BFA7800 52] iPhone13Pro, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB9000][0000056E9BFAA000 52] iPhone13ProMax, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABE800][0000056E9BFAC800 52] iPhoneSE3, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABBA00][0000056E9BF52800 52] iPhone14, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABEA00][0000056E9BFB0000 52] iPhone14Plus, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABEE00][0000056E9BFB5000 52] iPhone14Pro, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABF000][0000056E9BFB7800 52] iPhone14ProMax, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABE200][0000056E9BFBA000 52] iPadPro105, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABE400][0000056E9BFBC800 52] iPadPro129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BAB8200][0000056E9BFA2800 52] iPadPro97, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABF800][0000056E9D940000 52] iPadPro2_129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABB000][0000056E9D945000 52] iPad5, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABFA00][0000056E9D947800 52] iPad6, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9BABFE00][0000056E9D94A000 52] iPad7, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9B03FE00][0000056E9D94C800 52] iPad8, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E94E83A00][0000056E9BFB2800 52] iPad9, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970000][0000056E9D920000 52] iPad10, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971200][0000056E9D925000 52] iPadPro11, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971000][0000056E9D927800 52] iPadPro2_11, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971A00][0000056E9D92A000 52] iPadPro3_11, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970800][0000056E9D92C800 52] iPadPro4_11, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971400][0000056E9D942800 52] iPadPro3_129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970A00][0000056E9BF90000 52] iPadPro4_129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970E00][0000056E9BF95000 52] iPadPro5_129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972000][0000056E9BF97800 52] iPadPro6_129, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970200][0000056E9BF9A000 52] AppleTV, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970400][0000056E9BF9C800 52] AppleTV4K, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971E00][0000056E9D922800 52] AppleTV2_4K, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972800][0000056E9D960000 52] TVOS, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973C00][0000056E9D967800 52] Mac, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973E00][0000056E9D965000 52] MacEditor, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973200][0000056E9D96A000 52] MacClient, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973600][0000056E9D96C800 52] MacServer, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974200][0000056E9D9B0000 52] Linux, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974400][0000056E9D9B2800 52] LinuxEditor, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972200][0000056E9D9B7800 52] LinuxArm64Editor, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972E00][0000056E9D9BA000 52] LinuxArm64, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970C00][0000056E9D9BC800 52] LinuxClient, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974000][0000056E9BF92800 52] LinuxArm64Client, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972C00][0000056E9D9B5000 52] LinuxServer, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973000][0000056E9D980000 52] LinuxArm64Server, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973400][0000056E9D985000 52] Android, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974600][0000056E9D987800 52] Android_Preview_OpenGL, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972400][0000056E9D98A000 52] Android_Preview_Vulkan, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971C00][0000056E9D98C800 52] Android_Low, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974E00][0000056E9D962800 52] Android_Mid, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971600][0000056E9D990000 52] Android_High, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D971800][0000056E9D995000 52] Android_Default, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975000][0000056E9D997800 52] Android_Adreno4xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D970600][0000056E9D99A000 52] Android_Adreno5xx_Low, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D972600][0000056E9D99C800 52] Android_Adreno5xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974800][0000056E9D982800 52] Android_Adreno6xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975800][0000056E9D9A0000 52] Android_Adreno6xx_Vulkan, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D973800][0000056E9D9A5000 52] Android_Adreno7xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975A00][0000056E9D9A7800 52] Android_Adreno7xx_Vulkan, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975E00][0000056E9D9AA000 52] Android_Mali_T6xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D976000][0000056E9D9AC800 52] Android_Mali_T7xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975200][0000056E9D992800 52] Android_Mali_T8xx, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D975400][0000056E9D950000 52] Android_Mali_G71, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974C00][0000056E9D955000 52] Android_Mali_G72, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D976800][0000056E9D957800 52] Android_Mali_G72_Vulkan, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D974A00][0000056E9D95A000 52] Android_Mali_G76, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D976A00][0000056E9D95C800 52] Android_Mali_G76_Vulkan, 
[2023.01.31-17.03.35:911][  0]LogDeviceProfileManager: 	[0000056E9D976E00][0000056E9D9A2800 52] Android_Mali_G77, 
